carat,cut,color,clarity,depth,table,x,y,z,is_over_$1000
0.4,1,3,6,62.3,53.7,4.72,4.74,2.95,0
0.38,1,5,3,62.3,54,4.65,4.69,2.91,0
0.38,1,5,3,62.2,54,4.64,4.66,2.89,0
0.41,1,6,5,61.2,57,4.77,4.8,2.93,0
0.41,1,5,4,61.1,56,4.79,4.83,2.94,0
0.52,2,5,7,63,56,5.18,5.11,3.24,0
0.4,1,6,1,60.6,56,4.82,4.76,2.91,0
0.4,2,6,4,59.4,60,4.85,4.82,2.87,0
0.38,4,4,3,60.4,56,4.71,4.73,2.85,0
0.41,4,7,3,63.8,56,4.69,4.74,3.01,0
0.4,4,6,5,61.5,57,4.73,4.77,2.92,0
0.38,4,7,3,61.5,62,4.6,4.63,2.84,0
0.38,4,7,3,58.8,61,4.71,4.74,2.78,0
0.38,4,7,3,58.8,61,4.72,4.77,2.79,0
0.38,1,4,5,60.6,57,4.7,4.73,2.85,0
0.38,4,5,5,60.2,58,4.71,4.73,2.84,0
0.38,4,7,3,58.7,61,4.74,4.77,2.79,0
0.38,3,7,3,63.4,55,4.63,4.67,2.95,0
0.38,1,5,3,60.4,55,4.71,4.76,2.86,0
0.31,1,1,5,61.6,55,4.37,4.39,2.7,0
0.31,1,6,8,61,55,4.39,4.42,2.69,0
0.31,1,6,8,62.1,56,4.31,4.34,2.69,0
0.31,1,6,8,62.5,56,4.33,4.37,2.71,0
0.31,1,6,8,62.3,56,4.34,4.36,2.71,0
0.31,1,6,8,61.9,56,4.33,4.35,2.68,0
0.31,1,6,8,61.5,54,4.4,4.41,2.71,0
0.31,1,6,8,61.1,57,4.38,4.42,2.68,0
0.31,1,6,8,61.7,55,4.37,4.39,2.7,0
0.31,1,6,8,60.7,58,4.37,4.41,2.67,0
0.43,2,5,1,61.8,57,4.88,4.83,3,0
0.43,2,5,1,60.2,60,4.91,4.85,2.94,0
0.43,2,5,1,60.5,59,4.91,4.88,2.96,0
0.5,5,1,1,68.6,56,4.87,4.75,3.3,0
0.36,4,5,2,61.6,55,4.58,4.6,2.83,0
0.32,4,6,8,62.9,55,4.37,4.4,2.75,0
0.51,4,2,4,61.7,56,5.14,5.17,3.18,0
0.35,1,5,2,61.2,56,4.56,4.58,2.8,0
0.35,1,5,2,60.8,55,4.58,4.61,2.79,0
0.42,1,5,3,62,55,4.79,4.82,2.98,0
0.37,1,7,5,61.8,56,4.61,4.64,2.86,0
0.31,1,5,5,62.1,56,4.35,4.32,2.69,0
0.34,1,2,5,61.9,53.9,4.5,4.53,2.79,0
0.37,1,2,4,61.4,57,4.62,4.66,2.85,0
0.34,1,3,4,61.9,56,4.47,4.5,2.77,0
0.3,1,6,4,62.3,54,4.29,4.32,2.68,0
0.27,4,1,3,63,57,4.12,4.16,2.61,0
0.27,4,1,3,63.1,57,4.07,4.11,2.58,0
0.27,4,1,3,61.3,58,4.13,4.16,2.54,0
0.27,4,1,3,59.5,56,4.2,4.31,2.53,0
0.27,4,5,3,58.7,58,4.25,4.3,2.51,0
0.27,4,5,3,63.3,58,4.08,4.1,2.59,0
0.27,4,1,5,61.9,59,4.16,4.21,2.59,0
0.27,4,1,5,60.4,59,4.18,4.2,2.53,0
0.27,4,1,5,62.9,56,4.12,4.15,2.6,0
0.27,4,1,5,60.2,58,4.19,4.22,2.53,0
0.27,4,7,5,59.9,58,4.17,4.24,2.52,0
0.27,4,7,5,63.2,55,4.1,4.16,2.61,0
0.27,4,7,5,60.4,59,4.15,4.2,2.52,0
0.27,1,5,3,60.3,56,4.21,4.25,2.55,0
0.27,1,7,3,60.2,57,4.19,4.21,2.53,0
0.3,1,5,4,62.7,54,4.29,4.32,2.7,0
0.28,3,1,5,64.3,55,4.14,4.16,2.67,0
0.22,2,5,4,61.7,60,3.9,3.85,2.39,0
0.27,1,1,5,61.6,55,4.16,4.18,2.57,0
0.27,1,1,5,61.6,56,4.14,4.17,2.56,0
0.31,3,4,3,63.8,56,4.33,4.29,2.75,0
0.27,2,1,5,60.2,59,4.2,4.24,2.54,0
0.27,1,1,5,61.6,57,4.12,4.16,2.55,0
0.27,1,1,3,62.7,55,4.15,4.18,2.61,0
0.27,4,7,3,62,57,4.11,4.15,2.56,0
0.27,2,1,5,61.5,58,4.17,4.22,2.58,0
0.31,1,5,5,60.6,56,4.42,4.39,2.67,0
0.31,1,1,3,60.9,57,4.36,4.34,2.65,0
0.31,2,1,3,60.6,59,4.39,4.36,2.65,0
0.31,2,5,5,61.8,60,4.39,4.35,2.7,0
0.31,2,1,3,61,58,4.39,4.37,2.67,0
0.31,1,1,3,62.9,57,4.35,4.3,2.72,0
0.31,1,1,3,61,56,4.41,4.38,2.68,0
0.31,1,1,3,61.4,54,4.41,4.38,2.7,0
0.31,1,1,3,60.8,54,4.4,4.39,2.67,0
0.31,1,1,3,61.6,56,4.4,4.37,2.7,0
0.31,1,1,3,61.8,55,4.4,4.37,2.71,0
0.31,1,1,3,61,54,4.41,4.37,2.68,0
0.31,1,1,3,61.5,55,4.41,4.37,2.7,0
0.31,2,1,3,60.3,58,4.42,4.37,2.65,0
0.31,1,1,3,60.5,56,4.41,4.38,2.66,0
0.31,1,1,3,61.9,55,4.39,4.36,2.71,0
0.31,1,1,3,61.8,54,4.41,4.36,2.71,0
0.31,2,1,3,60,59,4.39,4.35,2.62,0
0.31,1,1,3,61.8,55,4.39,4.35,2.7,0
0.31,1,1,3,61.7,55,4.39,4.36,2.7,0
0.31,1,1,3,61.9,55,4.39,4.34,2.7,0
0.31,2,1,3,60.8,58,4.37,4.35,2.65,0
0.31,2,1,3,61,59,4.37,4.35,2.66,0
0.31,1,1,3,61.6,57,4.38,4.35,2.69,0
0.31,1,1,3,61.9,55,4.38,4.34,2.7,0
0.31,1,1,3,61.3,56,4.37,4.34,2.67,0
0.31,1,1,3,61.5,56,4.37,4.34,2.68,0
0.31,1,1,3,61.8,54,4.37,4.34,2.69,0
0.31,1,1,3,62,56,4.37,4.34,2.7,0
0.31,1,1,3,62,55,4.37,4.34,2.7,0
0.31,1,1,3,61,56,4.38,4.34,2.66,0
0.31,1,1,3,61.4,54,4.4,4.33,2.68,0
0.31,2,1,3,60.5,60,4.36,4.34,2.63,0
0.31,1,1,3,61.8,56,4.36,4.34,2.69,0
0.31,2,1,3,61,59,4.39,4.33,2.66,0
0.31,1,1,3,62.8,57,4.37,4.33,2.73,0
0.31,1,1,3,62.3,57,4.35,4.32,2.7,0
0.31,1,1,3,61.6,56,4.38,4.32,2.68,0
0.31,2,1,3,61.3,60,4.39,4.32,2.67,0
0.31,1,1,3,61.8,55,4.35,4.33,2.68,0
0.31,1,1,3,61.7,55,4.36,4.33,2.68,0
0.31,1,1,3,62,55,4.35,4.33,2.69,0
0.31,2,1,3,61.6,59,4.35,4.32,2.67,0
0.31,2,1,3,61.6,59,4.35,4.32,2.67,0
0.31,1,1,3,62.4,54,4.35,4.31,2.7,0
0.31,1,1,3,61.7,56,4.35,4.31,2.67,0
0.31,2,1,3,61.7,58,4.34,4.31,2.67,0
0.31,2,1,3,62.7,58,4.33,4.31,2.71,0
0.31,2,1,3,61.8,59,4.37,4.3,2.68,0
0.31,1,1,3,62.6,56,4.33,4.3,2.7,0
0.31,1,1,3,62.9,56,4.33,4.29,2.71,0
0.31,2,1,3,62.6,58,4.33,4.29,2.7,0
0.41,4,4,2,62.4,54,4.75,4.77,2.97,0
0.41,4,4,2,62,56,4.77,4.81,2.97,0
0.39,4,6,6,60.3,57,4.74,4.78,2.87,0
0.41,3,7,3,63.4,54,4.74,4.79,3.02,0
0.41,3,7,3,63.8,55,4.7,4.73,3.01,0
0.3,1,6,6,62.1,56,4.35,4.28,2.68,0
0.42,2,1,4,61.2,60,4.86,4.81,2.96,0
0.38,1,6,2,60.7,57,4.7,4.73,2.86,0
0.36,1,1,2,62.1,56,4.53,4.58,2.83,0
0.33,1,1,3,61.6,55,4.46,4.5,2.76,0
0.33,1,1,3,61.9,55,4.46,4.49,2.77,0
0.4,1,6,4,60.9,55,4.8,4.78,2.92,0
0.4,1,6,4,61.8,57,4.74,4.78,2.94,0
0.4,1,6,4,60.9,55,4.82,4.79,2.93,0
0.3,1,5,8,59.4,60,4.37,4.39,2.6,0
0.3,1,5,8,61.8,55,4.31,4.33,2.67,0
0.3,1,5,8,61.3,55,4.32,4.36,2.66,0
0.3,1,5,8,60.5,60,4.34,4.36,2.63,0
0.3,1,5,8,60.4,60,4.32,4.35,2.62,0
0.3,1,5,8,61.3,56,4.3,4.34,2.65,0
0.3,1,5,8,59.8,58,4.37,4.46,2.64,0
0.3,1,5,8,60,59,4.37,4.39,2.63,0
0.3,1,5,8,61.7,56,4.31,4.35,2.67,0
0.3,1,5,8,60.8,57,4.34,4.38,2.65,0
0.3,1,5,8,60.9,57,4.35,4.38,2.66,0
0.3,1,5,8,61.3,58,4.29,4.33,2.64,0
0.38,3,5,3,56.2,61,4.84,4.87,2.73,0
0.32,2,5,5,62.1,60,4.37,4.33,2.7,0
0.46,4,2,5,62.5,58,4.87,4.92,3.06,0
0.43,1,3,2,62.6,57,4.79,4.82,3.01,0
0.31,1,5,8,62.2,56,4.31,4.34,2.69,0
0.31,1,5,8,62.3,57,4.3,4.34,2.69,0
0.31,2,5,8,60.8,59,4.36,4.39,2.66,0
0.31,2,5,8,61.6,58,4.33,4.37,2.68,0
0.38,1,3,5,61.5,56,4.67,4.71,2.88,0
0.37,1,1,5,61.4,56,4.65,4.66,2.86,0
0.39,1,4,4,61.8,55,4.68,4.71,2.9,0
0.38,1,5,4,61,56,4.7,4.73,2.87,0
0.37,1,7,4,61.5,57,4.63,4.6,2.84,0
0.37,2,3,6,62.4,58,4.58,4.55,2.85,0
0.37,2,3,6,61.6,59,4.66,4.62,2.86,0
0.37,2,7,4,61,62,4.64,4.61,2.82,0
0.37,2,7,4,62.3,56,4.64,4.61,2.88,0
0.37,2,7,4,61.9,59,4.65,4.62,2.87,0
0.37,2,7,4,60.4,59,4.68,4.62,2.81,0
0.37,2,7,4,62.2,58,4.62,4.58,2.86,0
0.37,3,7,4,63.7,55,4.59,4.55,2.91,0
0.37,2,7,4,62.7,58,4.58,4.55,2.86,0
0.39,4,6,2,62.1,55,4.67,4.7,2.91,0
0.41,1,3,6,61,56,4.79,4.82,2.93,0
0.41,1,3,6,61.7,57,4.73,4.76,2.93,0
0.5,1,2,3,61.7,57,5.09,5.12,3.15,0
0.36,1,5,3,61,57,4.6,4.62,2.81,0
0.39,1,1,3,60.8,57,4.73,4.75,2.88,0
0.41,1,1,3,62.3,54,4.74,4.8,2.97,0
0.34,1,1,5,61.2,55,4.52,4.56,2.77,0
0.34,1,1,5,60.3,57,4.52,4.54,2.73,0
0.32,5,7,6,62.4,61,4.38,4.44,2.75,0
0.32,4,6,6,61.2,59,4.41,4.45,2.71,0
0.37,1,7,3,61.6,56,4.59,4.63,2.84,0
0.37,2,1,5,60.4,58,4.61,4.66,2.8,0
0.37,1,7,3,61,56,4.65,4.7,2.85,0
0.37,1,1,5,61.2,56,4.64,4.67,2.85,0
0.39,1,1,5,60.2,56,4.78,4.79,2.88,0
0.39,4,7,5,61.7,59,4.64,4.69,2.88,0
0.37,1,7,3,61.3,56,4.6,4.64,2.83,0
0.37,2,7,3,61,59,4.59,4.63,2.81,0
0.32,1,5,5,62,54,4.44,4.43,2.75,0
0.32,1,5,5,61.9,55,4.41,4.4,2.73,0
0.37,1,5,2,60.5,60,4.65,4.67,2.82,0
0.37,1,1,2,61.4,56,4.64,4.67,2.86,0
0.41,1,6,4,61.8,55,4.8,4.81,2.97,0
0.41,3,4,4,63.8,56,4.74,4.69,3.01,0
0.41,4,4,4,63.3,56,4.74,4.71,2.99,0
0.41,2,4,4,62.6,59,4.77,4.72,2.97,0
0.41,1,4,4,62.8,56,4.77,4.72,2.98,0
0.41,1,4,4,62.4,56,4.78,4.74,2.97,0
0.41,1,4,4,61.2,57,4.78,4.76,2.92,0
0.41,2,4,4,62,59,4.8,4.78,2.97,0
0.41,1,4,4,62.9,55,4.82,4.75,3.01,0
0.41,1,4,4,62.6,55,4.79,4.77,2.99,0
0.41,2,4,4,60,61,4.83,4.77,2.88,0
0.41,2,4,4,60.9,60,4.83,4.79,2.93,0
0.41,2,4,4,60.5,58,4.85,4.81,2.92,0
0.41,2,4,4,61.7,60,4.75,4.71,2.92,0
0.41,2,4,4,62.9,58,4.73,4.72,2.97,0
0.41,2,4,4,61.4,60,4.78,4.73,2.92,0
0.41,1,1,1,59.8,55,4.93,4.81,2.91,0
0.41,2,1,1,61.3,59,4.85,4.8,2.96,0
0.41,1,1,1,60.7,57,4.85,4.81,2.93,0
0.41,2,1,1,60,59,4.82,4.78,2.88,0
0.41,2,1,1,61.3,57,4.83,4.79,2.95,0
0.41,2,1,1,62.9,58,4.77,4.74,2.99,0
0.41,1,1,1,61.9,57,4.8,4.76,2.96,0
0.41,2,1,1,61.9,55,4.8,4.77,2.96,0
0.41,1,1,1,62.8,57,4.73,4.7,2.96,0
0.41,2,1,1,62.9,58,4.75,4.72,2.98,0
0.41,2,1,1,62.1,58,4.77,4.73,2.95,0
0.41,1,7,1,61,56,4.83,4.78,2.93,0
0.41,1,7,1,62.6,55,4.8,4.76,2.99,0
0.41,2,7,1,61.2,59,4.8,4.77,2.93,0
0.41,2,7,1,62.3,58,4.77,4.74,2.96,0
0.41,2,7,1,62,58,4.78,4.74,2.95,0
0.41,1,7,1,62.3,57,4.78,4.75,2.97,0
0.41,2,7,1,62.7,58,4.78,4.75,2.99,0
0.41,2,7,1,62.3,58,4.77,4.73,2.96,0
0.41,1,7,1,62.7,55,4.75,4.72,2.97,0
0.41,2,7,1,61.9,58,4.73,4.71,2.92,0
0.41,2,7,1,62.4,60,4.77,4.71,2.96,0
0.4,2,4,2,60.9,58,4.74,4.79,2.9,0
0.4,1,4,2,62.3,57,4.71,4.73,2.94,0
0.4,1,6,5,62.4,57,4.72,4.74,2.95,0
0.4,4,6,5,62.8,56,4.67,4.7,2.94,0
0.4,2,6,5,61.3,60,4.66,4.71,2.87,0
0.4,1,4,2,62.4,57,4.69,4.73,2.94,0
0.4,1,4,2,62.1,57,4.69,4.74,2.93,0
0.4,1,6,5,61.3,55,4.75,4.78,2.92,0
0.4,1,4,2,60.8,55,4.79,4.82,2.92,0
0.4,2,6,5,60.3,59,4.76,4.8,2.88,0
0.4,2,6,5,60.7,58,4.78,4.81,2.91,0
0.4,3,4,2,63.2,55,4.7,4.73,2.98,0
0.4,1,4,2,62.2,56,4.7,4.75,2.94,0
0.4,2,4,2,60.6,60,4.75,4.79,2.89,0
0.4,1,6,5,62.2,56,4.72,4.74,2.94,0
0.5,3,2,4,63.3,60,4.97,4.99,3.15,0
0.4,3,5,5,63.1,59,4.64,4.68,2.94,0
0.42,1,7,3,62.4,55,4.79,4.83,3,0
0.4,1,6,5,60.7,57,4.77,4.78,2.9,0
0.36,1,4,8,62.2,54.1,4.57,4.6,2.86,0
0.31,1,7,5,60.5,55,4.43,4.39,2.67,0
0.31,1,7,5,62.1,57,4.35,4.32,2.69,0
0.31,1,7,5,61.8,55,4.36,4.34,2.69,0
0.31,1,7,5,62,54,4.36,4.35,2.7,0
0.31,2,7,5,59.6,58,4.41,4.38,2.62,0
0.31,4,1,6,62.3,59,4.32,4.38,2.71,0
0.31,4,6,8,60.8,56,4.41,4.44,2.69,0
0.31,1,5,6,61.2,57,4.42,4.4,2.7,0
0.31,1,5,6,60.7,56,4.4,4.37,2.66,0
0.3,4,1,2,63.2,59,4.28,4.27,2.7,0
0.39,2,6,4,62.4,58,4.72,4.67,2.93,0
0.44,4,1,1,63.2,59,4.85,4.8,3.05,0
0.41,1,3,5,61.9,55,4.82,4.78,2.97,0
0.41,4,5,4,63.1,56,4.73,4.69,2.97,0
0.41,4,1,4,63.1,57,4.73,4.71,2.98,0
0.36,1,1,3,61.7,57,4.59,4.55,2.82,0
0.36,2,1,3,62.5,58,4.57,4.52,2.84,0
0.3,2,4,6,61.8,58,4.36,4.32,2.68,0
0.3,2,4,6,62.3,58,4.32,4.29,2.68,0
0.3,2,4,6,62.7,59,4.32,4.29,2.7,0
0.3,4,4,6,63.3,55,4.34,4.29,2.73,0
0.3,1,4,6,62,55,4.34,4.3,2.68,0
0.3,1,4,6,61.9,55,4.34,4.32,2.68,0
0.3,4,4,6,63.4,57,4.31,4.27,2.72,0
0.3,4,4,6,63.4,55,4.3,4.28,2.72,0
0.3,1,4,6,62.4,53,4.31,4.28,2.68,0
0.3,1,4,6,63,54,4.3,4.27,2.7,0
0.3,2,4,6,62.5,59,4.29,4.26,2.67,0
0.3,2,4,6,62.2,58,4.29,4.26,2.66,0
0.3,2,4,6,63,58,4.25,4.22,2.67,0
0.3,4,4,6,63.3,60,4.25,4.22,2.68,0
0.3,4,4,6,63.3,59,4.28,4.22,2.69,0
0.3,1,4,6,63,56,4.27,4.24,2.68,0
0.3,2,4,6,61.3,61,4.29,4.26,2.62,0
0.3,2,4,6,62,59,4.29,4.26,2.65,0
0.3,2,4,6,62.6,60,4.26,4.21,2.65,0
0.3,2,6,2,60.8,58,4.38,4.34,2.65,0
0.3,2,6,2,60.6,58,4.36,4.35,2.64,0
0.3,2,6,2,61.2,58,4.34,4.32,2.65,0
0.3,1,6,2,60.9,57,4.35,4.32,2.64,0
0.3,1,6,2,61.1,57,4.35,4.32,2.65,0
0.3,1,6,2,60.6,57,4.35,4.33,2.63,0
0.3,2,6,2,61.2,59,4.35,4.31,2.65,0
0.3,2,6,2,61,60,4.32,4.3,2.63,0
0.3,1,6,2,61.5,55,4.32,4.3,2.65,0
0.3,1,6,2,62.9,55,4.32,4.3,2.71,0
0.3,1,6,2,61.5,56,4.34,4.31,2.66,0
0.3,4,6,2,63.5,56,4.34,4.29,2.74,0
0.3,1,6,2,63,57,4.32,4.28,2.71,0
0.3,2,6,2,61.3,58,4.34,4.28,2.64,0
0.3,1,6,2,62,57,4.32,4.29,2.67,0
0.3,2,6,2,61.3,57,4.33,4.29,2.64,0
0.3,1,6,2,61.5,57,4.33,4.29,2.65,0
0.3,2,6,2,62.2,59,4.31,4.28,2.67,0
0.3,3,6,2,63.8,56,4.29,4.27,2.73,0
0.3,1,6,2,62.7,57,4.32,4.26,2.69,0
0.3,2,6,2,62.6,58,4.29,4.27,2.68,0
0.3,3,6,2,63.6,57,4.3,4.26,2.72,0
0.3,1,6,2,62.7,57,4.29,4.26,2.68,0
0.3,2,6,2,62,58,4.29,4.26,2.65,0
0.3,2,6,2,62.3,59,4.29,4.25,2.66,0
0.3,2,6,2,62,60,4.33,4.25,2.66,0
0.3,2,6,2,61.9,59,4.28,4.25,2.64,0
0.3,2,6,2,62.6,58,4.28,4.25,2.67,0
0.3,2,6,2,62.8,60,4.28,4.25,2.68,0
0.3,2,6,2,62.7,56,4.31,4.24,2.68,0
0.3,4,6,2,63.5,54,4.26,4.25,2.7,0
0.3,2,6,2,61.6,60,4.27,4.24,2.62,0
0.3,4,6,2,63.2,57,4.27,4.24,2.69,0
0.3,2,6,2,62.9,55,4.28,4.24,2.68,0
0.3,4,6,2,63.2,57,4.28,4.23,2.69,0
0.3,3,6,2,63.8,57,4.26,4.24,2.71,0
0.3,2,6,2,61.8,59,4.26,4.22,2.62,0
0.3,2,6,2,62.1,59,4.27,4.23,2.64,0
0.3,4,6,2,63.3,57,4.27,4.23,2.69,0
0.3,4,6,2,63.1,56,4.23,4.2,2.66,0
0.3,1,6,6,61.7,57,4.34,4.31,2.67,0
0.3,3,6,6,64,57,4.27,4.23,2.72,0
0.39,2,6,4,60.9,58,4.73,4.7,2.87,0
0.3,1,6,2,62.2,55,4.33,4.29,2.68,0
0.4,4,1,3,62,60,4.67,4.69,2.9,0
0.34,2,6,8,60.5,58,4.47,4.52,2.72,0
0.31,2,1,5,62.6,60,4.33,4.29,2.7,0
0.38,1,6,2,62,57,4.64,4.66,2.89,0
0.38,1,6,2,60,56,4.72,4.76,2.84,0
0.32,1,1,6,61.7,55,4.38,4.41,2.71,0
0.38,1,5,5,59.8,57,4.72,4.75,2.84,0
0.31,1,7,3,59.4,57,4.5,4.45,2.66,0
0.35,2,5,3,60.4,59,4.57,4.54,2.75,0
0.35,2,5,3,60.9,57,4.58,4.55,2.78,0
0.31,1,7,3,59.4,56,4.45,4.4,2.63,0
0.31,1,7,3,61.8,56,4.39,4.35,2.7,0
0.3,4,7,2,59.6,61,4.39,4.34,2.6,0
0.43,1,6,5,61.2,57,4.83,4.88,2.97,0
0.33,1,5,6,61.9,55,4.44,4.48,2.76,0
0.33,1,5,6,62.6,54,4.44,4.47,2.79,0
0.33,1,5,6,62.5,54,4.43,4.46,2.78,0
0.33,1,5,6,62.4,54,4.44,4.47,2.78,0
0.33,1,5,6,62,55,4.44,4.47,2.76,0
0.33,1,5,6,60.6,57,4.51,4.53,2.74,0
0.33,1,5,6,61.8,53,4.48,4.51,2.78,0
0.33,1,5,6,61.7,55,4.42,4.46,2.74,0
0.33,1,5,6,61.9,54,4.42,4.46,2.75,0
0.34,2,5,3,59.2,60,4.6,4.56,2.71,0
0.34,2,5,3,61.2,59,4.53,4.49,2.76,0
0.34,2,4,2,62.7,59,4.47,4.43,2.79,0
0.34,2,4,2,61.4,58,4.5,4.46,2.75,0
0.34,1,4,2,61.8,54,4.49,4.47,2.77,0
0.34,1,4,2,62.2,55,4.49,4.48,2.79,0
0.34,4,6,5,63.1,57,4.45,4.4,2.79,0
0.34,2,6,5,60.4,61,4.53,4.48,2.72,0
0.34,1,5,3,61,57,4.5,4.48,2.74,0
0.34,1,5,3,62.5,55,4.51,4.48,2.81,0
0.34,1,5,3,62.9,55,4.48,4.46,2.81,0
0.34,2,5,3,60.7,60,4.5,4.46,2.72,0
0.34,1,5,3,62.1,55,4.51,4.47,2.79,0
0.34,1,5,3,62.1,56,4.51,4.47,2.79,0
0.34,2,5,3,61.2,59,4.52,4.47,2.75,0
0.34,1,5,3,61.6,57,4.53,4.47,2.77,0
0.23,4,5,5,62.1,58,3.91,3.95,2.44,0
0.23,4,7,5,59,61,4.04,4.06,2.39,0
0.3,1,2,5,62.6,53,4.28,4.32,2.69,0
0.24,3,5,5,60.8,64,3.96,4,2.42,0
0.26,3,5,5,62.5,56,4.06,4.1,2.55,0
0.24,3,5,5,58.3,61,4.09,4.14,2.4,0
0.23,3,1,5,64.3,59,3.84,3.87,2.48,0
0.28,3,1,4,62.6,60,4.12,4.15,2.59,0
0.32,3,2,4,63.2,56,4.31,4.36,2.74,0
0.32,3,3,1,63.4,56,4.34,4.37,2.76,0
0.32,4,2,4,61.6,58,4.36,4.4,2.7,0
0.32,4,2,4,63,58,4.32,4.35,2.73,0
0.32,3,3,1,63.1,58,4.34,4.41,2.76,0
0.23,1,6,4,61.2,56,3.97,4,2.44,0
0.28,3,2,2,58.4,60,4.27,4.33,2.51,0
0.28,4,4,3,61.4,57,4.21,4.23,2.59,0
0.23,3,5,5,63.2,58,3.86,3.89,2.45,0
0.26,1,6,4,61.8,55,4.08,4.11,2.53,0
0.27,3,1,5,57.5,63,4.24,4.28,2.45,0
0.31,3,3,4,64.3,55,4.27,4.29,2.75,0
0.23,4,4,2,62,55,3.93,3.95,2.44,0
0.24,4,1,5,60.1,57,4.08,4.1,2.46,0
0.23,4,1,5,59.6,65,3.95,3.97,2.36,0
0.23,4,1,5,60.4,62,3.93,3.99,2.39,0
0.24,3,1,3,63,59,3.96,4.01,2.51,0
0.3,3,4,1,63.9,57,4.24,4.27,2.72,0
0.3,3,4,1,63.2,55,4.26,4.29,2.7,0
0.3,2,4,1,61.9,60,4.27,4.29,2.65,0
0.28,4,3,3,61.9,57,4.16,4.19,2.58,0
0.31,1,3,1,61,56,4.39,4.43,2.69,0
0.24,4,1,2,62.1,59,3.95,4,2.47,0
0.29,4,6,3,61.9,55,4.25,4.28,2.64,0
0.29,4,6,3,61.7,56,4.27,4.3,2.64,0
0.29,4,6,3,62,55,4.24,4.27,2.63,0
0.29,4,6,3,62.5,56,4.21,4.24,2.64,0
0.3,4,5,4,60.3,61,4.31,4.34,2.61,0
0.32,1,4,4,61,56.6,4.4,4.43,2.7,0
0.24,3,5,2,64,61,3.91,3.93,2.51,0
0.31,4,6,3,58.8,62,4.4,4.41,2.59,0
0.32,2,4,3,62.7,58,4.33,4.35,2.72,0
0.36,4,1,1,62.4,58,4.54,4.56,2.84,0
0.32,1,3,5,62.1,57,4.37,4.42,2.73,0
0.32,1,3,5,62.3,56,4.37,4.4,2.73,0
0.31,2,1,4,62.7,58,4.32,4.35,2.72,0
0.31,2,6,3,61.2,59,4.36,4.4,2.68,0
0.23,4,5,2,60.8,59,3.97,3.99,2.42,0
0.23,4,5,2,63.1,56,3.93,3.96,2.49,0
0.23,4,7,2,58.5,62,4.04,4.06,2.37,0
0.23,4,1,6,61.9,58,3.94,3.98,2.45,0
0.23,4,1,6,61.4,60,3.95,3.97,2.43,0
0.23,4,1,6,61.3,58,3.94,3.96,2.42,0
0.23,4,1,6,62.6,58,3.96,4,2.49,0
0.23,4,1,6,61.8,59,3.89,3.91,2.41,0
0.23,4,7,6,60.5,55,4.01,4.02,2.43,0
0.23,3,1,2,64.5,55,3.85,3.9,2.5,0
0.23,3,5,6,60.3,66,3.93,3.96,2.38,0
0.23,3,1,6,64.4,57,3.87,3.9,2.5,0
0.25,1,4,3,61,55,4.11,4.09,2.5,0
0.35,1,3,4,61.3,54,4.51,4.56,2.78,0
0.35,3,3,4,63.6,56,4.5,4.53,2.87,0
0.34,1,5,3,62.1,56,4.47,4.45,2.77,0
0.34,1,5,3,62.6,54,4.48,4.46,2.8,0
0.34,2,5,3,62.9,58,4.46,4.44,2.8,0
0.34,2,5,3,62.3,57,4.48,4.44,2.78,0
0.34,2,5,3,62.6,59,4.48,4.44,2.79,0
0.46,2,3,1,60.3,62,4.95,4.9,2.97,0
0.34,2,5,3,62.6,58,4.49,4.46,2.8,0
0.34,1,4,2,63,55,4.48,4.44,2.81,0
0.34,1,1,5,62,57,4.49,4.44,2.77,0
0.34,1,7,3,61.6,55,4.54,4.48,2.78,0
0.34,2,7,3,59.3,59,4.59,4.55,2.71,0
0.4,4,7,3,61.6,59,4.7,4.75,2.91,0
0.35,1,1,2,61.3,56,4.54,4.6,2.8,0
0.46,1,5,1,61.4,56,4.97,5,3.06,0
0.4,4,4,2,59.7,57,4.83,4.85,2.89,0
0.31,2,7,6,62.7,58,4.3,4.31,2.7,0
0.38,1,7,5,62,57,4.69,4.7,2.91,0
0.35,1,7,2,61.6,56,4.55,4.57,2.81,0
0.31,1,5,6,61.9,53.5,4.36,4.39,2.71,0
0.38,1,6,5,62,55,4.64,4.68,2.89,0
0.43,2,1,1,61.8,60,4.85,4.83,2.99,0
0.42,2,6,4,60.6,62,4.85,4.82,2.93,0
0.42,4,6,4,63.1,56,4.79,4.75,3.01,0
0.42,1,6,4,63,55,4.81,4.77,3.02,0
0.42,2,6,4,61.6,61,4.82,4.79,2.96,0
0.42,2,6,4,62.7,58,4.79,4.75,2.99,0
0.4,4,3,5,63.5,55,4.71,4.67,2.98,0
0.4,4,5,4,63.3,58,4.72,4.69,2.98,0
0.4,2,5,4,62.9,58,4.72,4.69,2.96,0
0.4,3,5,4,63.6,56,4.68,4.63,2.96,0
0.4,1,5,4,62.1,57,4.69,4.65,2.9,0
0.4,4,5,4,63.1,58,4.69,4.66,2.95,0
0.4,2,1,4,61.4,58,4.81,4.77,2.94,0
0.4,2,1,4,60.8,62,4.76,4.72,2.88,0
0.4,3,1,4,63.8,56,4.74,4.7,3.01,0
0.4,2,1,4,61,59,4.74,4.71,2.88,0
0.4,2,1,4,61.7,60,4.72,4.68,2.9,0
0.4,4,1,4,63.3,56,4.74,4.68,2.98,0
